date,ff,pres,u,tend,cod_tend,vv,ww,w1,rr1,rr3,rr6,rr12,rr24,ssfrai,etat_sol,ht_neige,ww description,n,nbas,hbas,t,td,tend24
2021-05-30 03:00:00,3.2,101370,69,-10,5,36890,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,7500.0,285.85,280.35,250.0
2021-05-30 06:00:00,4.1,101400,64,30,2,30000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,40.0,0.0,8000.0,287.55,280.85,190.0
2021-05-30 09:00:00,3.8,101370,55,-30,8,30000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,50.0,0.0,8000.0,291.95,282.75,70.0
2021-05-30 12:00:00,4.5,101260,40,-110,8,18910,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,60.0,1.0,1750.0,294.85,280.65,-50.0
2021-05-30 15:00:00,5.0,101130,40,-130,6,30000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,50.0,2.0,1750.0,296.15,281.85,-170.0
2021-05-30 18:00:00,5.4,101040,43,-90,6,30000,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,60.0,4.0,2250.0,294.05,280.95,-250.0
2021-05-30 21:00:00,3.6,101060,52,20,3,25000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,0.0,0.0,2250.0,290.65,280.65,-330.0
2021-05-31 00:00:00,3.9,101040,56,-20,8,25000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,2250.0,288.45,279.75,-340.0
2021-05-31 03:00:00,2.9,100970,65,-70,6,25000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,2250.0,285.85,279.45,-400.0
2021-05-31 06:00:00,2.9,100980,53,10,0,19220,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,2250.0,289.55,279.95,-420.0
2021-05-31 09:00:00,7.0,100910,38,-70,8,25000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,2250.0,293.35,278.55,-460.0
2021-05-31 12:00:00,5.0,100800,34,-110,8,13450,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,2250.0,295.75,279.05,-460.0
2021-05-31 15:00:00,4.4,100710,33,-90,7,25000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,2250.0,296.65,279.45,-420.0
2021-05-31 18:00:00,5.7,100560,35,-150,6,25000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,2250.0,295.65,279.45,-480.0
2021-05-31 21:00:00,3.2,100580,46,20,3,49730,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,2250.0,291.75,279.85,-480.0
2021-04-01 00:00:00,0.6,100920,70,20,1,25000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,0.0,0.0,2250.0,284.85,279.55,-480.0
2021-04-01 03:00:00,1.1,100870,80,-50,7,25000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,10.0,0.0,8000.0,282.75,279.45,-400.0
2021-04-01 06:00:00,0.7,100910,84,40,3,15000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,25.0,0.0,8000.0,281.75,279.15,-320.0
2021-04-01 09:00:00,1.2,100970,59,60,3,9330,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cloud development not observed or not observable,25.0,0.0,8000.0,291.25,283.15,-260.0
2021-04-01 12:00:00,4.7,100910,34,-60,8,15000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,8000.0,296.55,279.75,-190.0
2021-04-01 15:00:00,4.9,100810,34,-100,7,15000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,8000.0,297.05,280.25,-110.0
2021-04-01 18:00:00,6.9,100860,49,50,3,7180,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,8000.0,294.35,283.25,0.0
2021-04-01 21:00:00,6.5,100990,71,130,2,3830,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,8000.0,289.15,283.85,90.0
2021-04-02 00:00:00,5.6,101070,77,80,1,10870,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,8000.0,285.15,281.25,150.0
2021-04-02 03:00:00,6.0,101120,79,50,1,12000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,8000.0,282.05,278.65,250.0
2021-04-02 06:00:00,5.4,101170,81,50,3,11110,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,40.0,0.0,8000.0,280.25,277.25,260.0
2021-04-02 09:00:00,9.1,101310,61,140,3,15000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,8000.0,282.55,275.45,340.0
2021-04-02 12:00:00,7.5,101310,49,0,4,13030,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,8000.0,285.35,274.95,400.0
2021-04-02 15:00:00,7.7,101230,50,-80,6,13750,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,8000.0,286.55,276.35,420.0
2021-04-02 18:00:00,7.8,101320,52,90,3,20000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,8000.0,284.15,274.65,460.0
2021-04-02 21:00:00,9.4,101500,69,180,3,20000,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,10.0,1.0,800.0,279.35,274.05,510.0
2021-04-03 00:00:00,6.5,101560,69,60,2,15000,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,90.0,7.0,800.0,278.75,273.55,490.0
2021-04-03 03:00:00,8.1,101500,65,-60,6,15000,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,7.0,800.0,279.35,273.25,380.0
2021-04-03 06:00:00,8.7,101590,71,90,3,18110,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,90.0,7.0,800.0,279.05,274.15,420.0
2021-04-03 09:00:00,7.2,101700,64,110,2,15920,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,90.0,7.0,800.0,279.55,273.25,390.0
2021-04-03 12:00:00,7.8,101670,55,-30,8,15310,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cloud development not observed or not observable,90.0,7.0,1250.0,282.15,273.55,360.0
2021-04-03 15:00:00,7.2,101490,47,-180,8,12760,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,0.0,0.0,1250.0,284.45,273.55,260.0
2021-04-03 18:00:00,6.6,101470,50,-20,5,30000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,10.0,0.0,7500.0,283.25,273.25,150.0
2021-04-03 21:00:00,6.5,101570,62,100,1,16400,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,7500.0,281.05,274.25,70.0
2021-04-04 00:00:00,4.6,101570,78,0,4,11750,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,7500.0,278.35,274.85,10.0
2021-04-04 03:00:00,3.7,101540,83,-30,8,20000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,7500.0,276.95,274.35,40.0
2021-04-04 06:00:00,4.4,101560,85,20,3,8940,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,7500.0,276.25,273.95,-30.0
2021-04-04 09:00:00,4.0,101560,69,0,0,10940,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,7500.0,280.85,275.55,-140.0
2021-04-04 12:00:00,4.3,101400,56,-160,8,12700,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,7500.0,284.65,276.15,-270.0
2021-04-04 15:00:00,2.6,101210,46,-190,8,13900,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,7500.0,286.05,274.65,-280.0
2021-04-04 18:00:00,3.0,101050,57,-160,6,16000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,25.0,0.0,8000.0,283.65,275.45,-420.0
2021-04-04 21:00:00,1.2,101020,72,-30,8,20000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,25.0,0.0,8000.0,279.65,274.95,-550.0
2021-04-05 00:00:00,2.4,100880,82,-140,6,20000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,8000.0,278.35,275.55,-690.0
2021-04-05 03:00:00,3.0,100670,90,-210,6,5600,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cloud development not observed or not observable,0.0,0.0,8000.0,276.35,274.85,-870.0
2021-04-05 06:00:00,3.9,100520,92,-150,6,9000,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,0.0,8000.0,275.85,274.65,-1040.0
2021-04-05 09:00:00,4.5,100460,91,-60,8,5500,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,100.0,7.0,250.0,279.15,277.75,-1100.0
2021-04-05 12:00:00,4.3,100440,79,-20,8,7310,0,2.0,-0.1,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,Cloud development not observed or not observable,100.0,8.0,450.0,282.35,278.85,-960.0
2021-04-05 15:00:00,7.4,100620,79,180,1,11290,58,6.0,-0.1,0.4,0.4,0.4,0.4,0.0,1.0,0.0,"Drizzle and rain, slight",100.0,8.0,800.0,278.35,275.05,-590.0
2021-04-05 18:00:00,4.7,100810,72,190,3,20000,1,2.0,0.0,-0.1,0.4,0.4,0.4,0.0,1.0,0.0,Clouds generally dissolving or becoming less developed,90.0,7.0,800.0,277.55,272.95,-240.0
2021-04-05 21:00:00,5.3,101000,55,190,1,20000,1,1.0,0.0,0.0,-0.1,0.4,0.4,0.0,1.0,0.0,Clouds generally dissolving or becoming less developed,10.0,1.0,1750.0,275.75,267.65,-20.0
2021-04-06 00:00:00,1.9,101060,65,60,0,20000,2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,1750.0,273.05,267.25,180.0
2021-04-06 03:00:00,3.6,100990,76,-70,6,19530,2,0.0,0.0,0.0,0.0,-0.1,0.4,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,1750.0,271.75,268.05,320.0
2021-04-06 06:00:00,2.4,100980,67,-10,5,20000,3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,Clouds generally forming or developing,10.0,1.0,2500.0,272.65,267.25,460.0
2021-04-06 09:00:00,5.5,100990,45,10,3,20000,3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,Clouds generally forming or developing,50.0,2.0,1750.0,279.35,268.25,530.0
2021-04-06 12:00:00,4.8,100810,43,-180,8,25000,3,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,Clouds generally forming or developing,60.0,5.0,1750.0,280.55,268.75,370.0
2021-04-06 15:00:00,6.5,100690,55,-120,6,22860,27,8.0,-0.1,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,"Shower(s) of hail*, or of rain and hail*, during the preceding hour",60.0,5.0,1250.0,278.95,270.55,70.0
2021-04-06 18:00:00,6.1,100690,39,0,5,44250,1,1.0,0.0,0.2,0.2,0.2,0.2,0.0,1.0,0.0,Clouds generally dissolving or becoming less developed,40.0,1.0,1750.0,277.75,264.95,-120.0
2021-04-06 21:00:00,5.1,100830,74,140,1,4530,68,7.0,-0.1,-0.1,0.2,0.2,0.2,0.0,0.0,0.0,"Rain or drizzle and snow, slight",100.0,4.0,450.0,275.45,271.25,-170.0
2021-04-07 00:00:00,3.1,100990,83,160,3,20000,1,0.0,0.0,-0.1,-0.1,0.2,0.2,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,25.0,2.0,800.0,273.95,271.35,-70.0
2021-04-07 03:00:00,2.8,101140,90,150,1,20000,2,0.0,0.0,0.0,-0.1,0.2,0.2,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,800.0,272.25,270.85,150.0
2021-04-07 06:00:00,2.9,101340,91,200,3,5670,0,0.0,0.0,0.0,0.0,-0.1,0.2,0.0,0.0,0.0,Cloud development not observed or not observable,0.0,0.0,800.0,272.45,271.15,360.0
2021-04-07 09:00:00,5.7,101490,48,150,1,30000,1,0.0,0.0,0.0,0.0,-0.1,0.2,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,10.0,1.0,1250.0,278.65,268.45,500.0
2021-04-07 12:00:00,3.8,101470,45,-20,6,35000,1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,10.0,1.0,1750.0,281.15,269.95,660.0
2021-04-07 15:00:00,6.7,101380,36,-90,6,35000,1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,25.0,2.0,1750.0,281.65,267.45,690.0
2021-04-07 18:00:00,5.5,101380,40,0,5,58270,2,2.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,7.0,2250.0,281.05,268.25,690.0
2021-04-07 21:00:00,2.2,101450,48,70,1,20000,2,2.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,7.0,1750.0,279.55,269.35,620.0
2021-04-08 00:00:00,1.4,101480,57,30,2,48250,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,90.0,7.0,1250.0,278.75,270.85,490.0
2021-04-08 03:00:00,1.2,101500,70,20,1,20000,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,7.0,1750.0,277.35,272.35,360.0
2021-04-08 06:00:00,1.2,101470,74,-30,5,20000,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,7.0,1750.0,276.95,272.75,130.0
2021-04-08 09:00:00,1.7,101520,56,50,1,20000,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,90.0,7.0,1250.0,280.75,272.55,30.0
2021-04-08 12:00:00,1.7,101380,48,-140,8,29160,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cloud development not observed or not observable,90.0,7.0,1750.0,282.95,272.45,-90.0
2021-04-08 15:00:00,3.4,101160,39,-220,6,20000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,40.0,3.0,1750.0,285.65,272.05,-220.0
2021-04-08 18:00:00,1.9,100990,41,-170,6,30000,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,75.0,0.0,8000.0,284.25,271.45,-390.0
2021-04-08 21:00:00,0.0,100920,58,-70,8,20000,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,75.0,0.0,7000.0,279.95,272.25,-530.0
2021-04-09 00:00:00,0.8,100770,60,-150,7,20000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,50.0,0.0,8000.0,279.35,272.15,-710.0
2021-04-09 03:00:00,0.0,100600,77,-170,8,13090,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,75.0,0.0,6600.0,275.85,272.25,-900.0
2021-04-09 06:00:00,1.2,100580,82,-20,5,15000,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,90.0,4.0,6000.0,276.25,273.45,-890.0
2021-04-09 09:00:00,2.7,100530,42,-50,6,15000,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,90.0,2.0,6000.0,284.55,272.05,-990.0
2021-04-09 12:00:00,5.0,100350,38,-180,8,25000,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,90.0,7.0,2700.0,289.55,275.15,-1030.0
2021-04-09 15:00:00,5.2,100180,50,-170,8,25000,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,90.0,1.0,2250.0,289.25,278.85,-980.0
2021-04-09 18:00:00,2.0,100070,80,-110,6,8110,60,6.0,0.4,0.6,0.6,0.6,0.6,0.0,2.0,0.0,"Rain, not freezing, intermittent, slight",100.0,8.0,1250.0,286.45,283.05,-920.0
2021-04-09 21:00:00,2.3,100250,91,180,1,4660,61,6.0,2.2,3.2,3.8,3.8,3.8,0.0,2.0,0.0,"Rain, not freezing, continuous, slight",90.0,7.0,1250.0,282.25,280.85,-670.0
2021-04-10 00:00:00,2.5,100310,95,60,2,5070,61,6.0,0.4,2.9,6.1,6.7,6.7,0.0,2.0,0.0,"Rain, not freezing, continuous, slight",90.0,7.0,1250.0,281.45,280.65,-460.0
2021-04-10 03:00:00,1.6,100220,96,-90,8,2610,61,6.0,0.6,3.0,5.9,9.7,9.7,0.0,2.0,0.0,"Rain, not freezing, continuous, slight",100.0,8.0,150.0,280.95,280.35,-380.0
2021-04-10 06:00:00,1.9,100110,98,-110,6,2500,61,6.0,0.8,4.0,7.0,13.1,13.7,0.0,2.0,0.0,"Rain, not freezing, continuous, slight",100.0,7.0,80.0,281.05,280.75,-470.0
2021-04-10 09:00:00,3.9,100030,86,-80,8,25680,1,2.0,0.0,-0.1,4.0,9.9,13.7,0.0,2.0,0.0,Clouds generally dissolving or becoming less developed,100.0,8.0,450.0,284.65,282.35,-500.0
2021-04-10 12:00:00,5.9,99900,72,-130,8,27930,3,2.0,0.0,0.0,-0.1,7.0,13.7,0.0,2.0,0.0,Clouds generally forming or developing,100.0,7.0,800.0,286.55,281.65,-450.0
2021-04-10 15:00:00,4.9,99750,75,-150,8,33010,3,2.0,0.0,0.8,0.8,4.8,14.5,0.0,2.0,0.0,Clouds generally forming or developing,100.0,7.0,800.0,287.85,283.45,-430.0
2021-04-10 18:00:00,6.3,99670,81,-80,6,22920,0,2.0,-0.1,0.4,1.2,1.2,14.3,0.0,1.0,0.0,Cloud development not observed or not observable,100.0,7.0,800.0,286.75,283.55,-400.0
2021-04-10 21:00:00,2.6,99770,95,100,0,8000,61,6.0,2.7,6.1,6.5,7.3,17.2,0.0,2.0,0.0,"Rain, not freezing, continuous, slight",90.0,7.0,250.0,282.35,281.55,-480.0
2021-04-11 00:00:00,3.2,99830,95,60,2,4630,61,2.0,0.6,0.8,6.9,8.1,15.1,0.0,2.0,0.0,"Rain, not freezing, continuous, slight",100.0,8.0,250.0,281.35,280.55,-480.0
2021-04-11 03:00:00,4.6,99850,94,20,3,5160,61,6.0,-0.1,0.8,1.6,8.1,12.9,0.0,2.0,0.0,"Rain, not freezing, continuous, slight",100.0,8.0,250.0,280.25,279.35,-370.0
2021-04-11 06:00:00,5.9,100020,93,170,3,5500,61,6.0,0.4,0.8,1.6,8.5,9.7,0.0,2.0,0.0,"Rain, not freezing, continuous, slight",100.0,8.0,250.0,277.75,276.75,-90.0
2021-04-11 09:00:00,6.7,100240,85,220,3,15000,1,2.0,-0.1,0.6,1.4,3.0,10.3,0.0,2.0,0.0,Clouds generally dissolving or becoming less developed,100.0,7.0,450.0,277.85,275.55,210.0
2021-04-11 12:00:00,6.7,100480,74,240,1,15000,1,2.0,0.0,0.0,0.6,2.2,10.3,0.0,2.0,0.0,Clouds generally dissolving or becoming less developed,100.0,7.0,800.0,279.15,274.85,580.0
2021-04-11 15:00:00,5.7,100690,62,210,1,20000,1,2.0,0.0,0.0,0.0,1.4,9.5,0.0,2.0,0.0,Clouds generally dissolving or becoming less developed,90.0,7.0,1250.0,280.55,273.75,940.0
2021-04-11 18:00:00,4.6,100940,58,250,2,20000,1,2.0,0.0,0.0,0.0,0.6,9.1,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,90.0,7.0,1250.0,280.15,272.45,1270.0
2021-04-11 21:00:00,2.6,101270,68,330,1,20000,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Clouds generally forming or developing,10.0,1.0,1250.0,276.95,271.55,1500.0
2021-04-12 00:00:00,1.5,101510,80,240,1,20000,2,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,1250.0,274.75,271.65,1680.0
2021-04-12 03:00:00,3.1,101630,84,120,3,23660,3,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,Clouds generally forming or developing,10.0,1.0,1750.0,274.35,271.95,1780.0
2021-04-12 06:00:00,2.9,101760,86,130,3,10320,1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,0.0,0.0,1750.0,274.75,272.65,1740.0
2021-04-12 09:00:00,3.7,101860,58,100,2,28000,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,10.0,1.0,800.0,281.55,273.75,1620.0
2021-04-12 12:00:00,4.8,101870,39,10,1,27260,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cloud development not observed or not observable,75.0,6.0,1750.0,283.95,270.55,1390.0
2021-04-12 15:00:00,5.3,101800,38,-70,8,19930,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,75.0,6.0,1750.0,284.25,270.45,1110.0
2021-04-12 18:00:00,4.8,101890,65,90,3,50450,80,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rain shower(s), slight",90.0,7.0,1250.0,281.15,274.95,950.0
2021-04-12 21:00:00,3.0,101980,82,90,1,48930,25,8.0,0.2,0.2,0.2,0.2,0.2,0.0,1.0,0.0,"Shower(s) of rain, during the preceding hour",90.0,7.0,800.0,278.95,276.15,710.0
2021-04-13 00:00:00,2.7,102040,89,60,3,20000,3,2.0,0.0,0.0,0.2,0.2,0.2,0.0,1.0,0.0,Clouds generally forming or developing,75.0,6.0,450.0,278.05,276.35,530.0
2021-04-13 03:00:00,4.4,102080,89,40,3,9000,1,1.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,Clouds generally dissolving or becoming less developed,10.0,1.0,450.0,275.95,274.35,450.0
2021-04-13 06:00:00,4.2,102160,85,80,3,5880,1,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,Clouds generally dissolving or becoming less developed,0.0,0.0,450.0,275.95,273.65,400.0
2021-04-13 09:00:00,5.9,102240,52,80,0,8340,3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Clouds generally forming or developing,10.0,1.0,1250.0,280.05,270.85,380.0
2021-04-13 12:00:00,3.9,102160,38,-80,8,30000,1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,10.0,1.0,1750.0,282.75,269.15,290.0
2021-04-13 15:00:00,4.0,102040,41,-120,7,35000,3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Clouds generally forming or developing,25.0,2.0,1750.0,283.55,270.85,240.0
2021-04-13 18:00:00,5.3,101990,40,-50,6,27650,1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,10.0,1.0,1750.0,282.45,269.55,100.0
2021-04-13 21:00:00,4.1,102080,48,90,1,38580,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,1750.0,279.55,269.35,100.0
2021-04-14 00:00:00,3.1,102020,61,-60,8,30000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,1750.0,276.85,270.05,-20.0
2021-04-14 03:00:00,1.7,101940,66,-80,6,25000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,1750.0,275.75,270.05,-140.0
2021-04-14 06:00:00,2.6,102000,66,60,3,20000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,1750.0,276.45,270.65,-160.0
2021-04-14 09:00:00,4.5,102020,46,20,1,20000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,1750.0,282.05,271.05,-220.0
2021-04-14 12:00:00,3.8,101900,36,-120,8,18540,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,60.0,5.0,1750.0,283.95,269.45,-260.0
2021-04-14 15:00:00,5.2,101780,39,-120,8,19160,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,75.0,6.0,2250.0,283.35,269.95,-260.0
2021-04-14 18:00:00,6.0,101760,44,-20,5,37300,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,60.0,5.0,1750.0,281.75,270.15,-230.0
2021-04-14 21:00:00,4.8,101810,57,50,1,30000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,10.0,1.0,2250.0,279.35,271.45,-270.0
2021-04-15 00:00:00,4.7,101820,73,10,1,20000,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,10.0,1.0,2250.0,277.95,273.55,-200.0
2021-04-15 03:00:00,2.6,101810,81,-10,5,20000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,0.0,0.0,2250.0,275.95,273.05,-130.0
